DOC_ID,law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
DOC1000,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf5,,Artikel34,Tariefstructuren en voorwaarden,,,Artikel 34,,"de gezamenlijke netbeheerders zenden een voorstel met betrekking tot de wijziging van de tariefstructuren of de voorwaarden aan de autoriteit consument en markt binnen twaalf weken na het tijdstip waarop een verzoek als bedoeld in artikel 32, eerste lid, wordt gedaan. de gezamenlijke netbeheerders en representatieve organisaties van partijen op de elektriciteitsmarkt kunnen hun zienswijze op een ontwerp van een besluit tot wijziging van de tariefstructuren of de voorwaarden aan de autoriteit consument en markt kenbaar maken binnen twaalf weken na het tijdstip waarop het ontwerp van het besluit op grond van artikel 32, tweede lid, aan hen is gezonden."
DOC1001,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf5,,Artikel35,Tariefstructuren en voorwaarden,,,Artikel 35,,vervallen
DOC1002,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf5,,Artikel36,Tariefstructuren en voorwaarden,,,Artikel 36,,"de autoriteit consument en markt stelt de tariefstructuren en voorwaarden vast met inachtneming van: het voorstel van de gezamenlijke netbeheerders als bedoeld in artikel 27, 31 of 32 en de resultaten van het overleg, bedoeld in artikel 33, eerste lid, het belang van het betrouwbaar, duurzaam, doelmatig en milieuhygiënisch verantwoord functioneren van de elektriciteitsvoorziening, het belang van de bevordering van de ontwikkeling van het handelsverkeer op de elektriciteitsmarkt, het belang van de bevordering van het doelmatig handelen van afnemers het belang van een goede kwaliteit van de dienstverlening van netbeheerders, het belang van een objectieve, transparante en niet discriminatoire handhaving van de energiebalans op een wijze die de kosten weerspiegelt, de in artikel 26b bedoelde regels, hetgeen is gesteld bij of krachtens verordening 2019/943 en de richtlijn en artikel 15 van richtlijn 2012/27/eu van het europees parlement en de raad van 25 oktober 2012 betreffende energie-efficiëntie, tot wijziging van richtlijnen"
DOC1003,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf5,,Artikel36,Tariefstructuren en voorwaarden,,,Artikel 36,,"2009/125/eg en 2010/30/eu en houdende intrekking van de richtlijnen 2004/8/eg en 2006/32/eg (pbeu 2012, l 315). de autoriteit consument en markt stelt de voorwaarden niet vast dan nadat zij zich met inachtneming van artikel 5 van de richtlijn ervan vergewist heeft dat de voorwaarden de interoperabiliteit van de netten garanderen en objectief, evenredig en niet-discriminatoir zijn, alsmede voor zover dat op grond van de notificatierichtlijn noodzakelijk is, aan de europese commissie in ontwerp zijn meegedeeld en de van toepassing zijnde termijnen, bedoeld in artikel 6 van de notificatierichtlijn, zijn verstreken. indien een voorstel als bedoeld in artikel 27, 31 of 32 naar het oordeel van de autoriteit consument en markt in strijd is met het belang, bedoeld in het eerste lid, onderdeel b, c, d, e of f, met de regels, bedoeld in het eerste lid, onderdelen g en h, of of met de eisen, bedoeld in het tweede lid,"
DOC1004,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf5,,Artikel36,Tariefstructuren en voorwaarden,,,Artikel 36,,"draagt de autoriteit consument en markt de gezamenlijke netbeheerders op het voorstel onverwijld zodanig te wijzigen dat deze strijd wordt opgeheven. artikel 4:15 van de algemene wet bestuursrecht is van overeenkomstige toepassing. indien de gezamenlijke netbeheerders niet binnen vier weken het voorstel wijzigen overeenkomstig de opdracht van de autoriteit consument en markt, bedoeld in het derde lid, stelt de autoriteit consument en markt de tariefstructuren of de voorwaarden vast onder het aanbrengen van zodanige wijzigingen dat deze in overeenstemming zijn met de belangen, bedoeld in het eerste lid, onderdelen b tot en met f, met de regels, bedoeld in het eerste lid, onderdelen g en h, en met de eisen, bedoeld in het tweede lid."
DOC1005,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf5,,Artikel37,Tariefstructuren en voorwaarden,,,Artikel 37,,"nadat de termijn, bedoeld in artikel 34, is verstreken, stelt de autoriteit consument en markt de tariefstructuren of de voorwaarden vast met inachtneming van de voorstellen van netbeheerders en van artikel 36, eerste en tweede lid. indien een voorstel als bedoeld in artikel 34 niet binnen de daarbij aangegeven termijn aan de autoriteit consument en markt is gezonden, stelt deze de tariefstructuren of de voorwaarden uit eigen beweging vast met inachtneming van artikel 36, eerste en tweede lid. indien de gezamenlijke netbeheerders niet binnen de termijn, bedoeld in artikel 34, derde lid, hun zienswijze op een ontwerp van een besluit als bedoeld in dat artikellid aan de autoriteit consument en markt kenbaar maken, stelt deze het besluit tot wijziging van de tariefstructuren of de voorwaarden uit eigen beweging vast met inachtneming van artikel 36, eerste en tweede lid."
DOC1006,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf5,,Artikel37a,Tariefstructuren en voorwaarden,,,Artikel 37a,,"de autoriteit consument en markt kan op aanvraag bij beschikking een ontheffing verlenen van de tariefstructuren en de voorwaarden. bij haar beslissing neemt de autoriteit consument en markt de belangen als bedoeld in artikel 36, eerste lid, onderdelen b tot en met f en de regels, bedoeld in artikel 36, eerste lid, onderdelen g en h, in acht. de autoriteit consument en markt stelt beleidsregels op met betrekking tot de procedure voor aanvraag van een ontheffing. de autoriteit consument en markt kan voorschriften en beperkingen verbinden aan de ontheffing. de autoriteit consument en markt kan de voorschriften en de opgelegde beperkingen wijzigen. de autoriteit consument en markt trekt de ontheffing in op daartoe strekkend schriftelijk verzoek van de houder van de ontheffing. de autoriteit consument en markt kan een ontheffing intrekken, indien: de houder van de ontheffing de aan de ontheffing verbonden voorschriften of opgelegde beperkingen niet nakomt; de houder"
DOC1007,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf5,,Artikel37a,Tariefstructuren en voorwaarden,,,Artikel 37a,,"van de ontheffing bij de aanvraag onjuiste of onvolledige gegevens heeft verstrekt en de verstrekking van juiste en volledige gegevens tot een andere beschikking op de aanvraag zou hebben geleid; de autoriteit consument en markt, gelet op de belangen bedoeld in artikel 36, eerste lid, onderdelen b tot en met f en de regels, bedoeld in artikel 36, eerste lid, onderdelen g en h, van oordeel is dat intrekking van de ontheffing noodzakelijk is. van een op grond van dit artikel genomen beschikking wordt mededeling gedaan in de staatscourant."
DOC1008,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf5,,Artikel38,Tariefstructuren en voorwaarden,,,Artikel 38,,"de tariefstructuren en de voorwaarden treden in werking op een door de autoriteit consument en markt te bepalen datum en gelden voor onbepaalde tijd. van de besluiten betreffende de vaststelling van de tariefstructuren en de voorwaarden alsmede de wijziging daarvan wordt mededeling gedaan door plaatsing in de staatscourant. iedere netbeheerder legt een exemplaar van de tariefstructuren en de voorwaarden voor een ieder ter inzage in al zijn vestigingen. na de vaststelling van de voorwaarden gelden deze als minimumeisen voor de technische veiligheid en voor het technisch ontwerp en de exploitatie van de installaties en netten, bedoeld in artikel 5 van de richtlijn."
DOC1009,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf5,,Artikel39,Tariefstructuren en voorwaarden,,,Artikel 39,,"bij of krachtens algemene maatregel van bestuur kunnen regels worden gesteld voor de uitvoering van onderdelen van verordeningen en besluiten als bedoeld in artikel 288 van het verdrag betreffende de werking van de europese unie, vastgesteld krachtens de richtlijn en de verordeningen, bedoeld in artikel 5, eerste lid."
DOC1010,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf6,,Artikel40,Tarieven en boekhouding van de netbeheerder,,,Artikel 40,,"de tarieven voor de diensten ter uitvoering van de taken, genoemd in artikelen 16 en 22a, worden vastgesteld overeenkomstig de artikelen 41 tot en met 41d."
DOC1011,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf6,,Artikel40a,Tarieven en boekhouding van de netbeheerder,,,Artikel 40a,,"de tarieven voor de meting van elektriciteit bij afnemers als bedoeld in artikel 95a, eerste lid, als bedoeld in artikel 30a, worden vastgesteld door de autoriteit consument en markt na overleg met de gezamenlijke netbeheerders en met representatieve organisaties van partijen op de elektriciteitsmarkt. bij ministeriële regeling kunnen nadere regels worden gesteld met betrekking tot procedure tot vaststelling van de tarieven voor de meting van elektriciteit bij afnemers als bedoeld in artikel 95a, eerste lid en de wijze van berekening van deze tarieven."
DOC1012,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf6,,Artikel40b,Tarieven en boekhouding van de netbeheerder,,,Artikel 40b,,"de tarieven voor experimenten, bedoeld in artikel 30b, en voor tijdelijke taken, bedoeld in artikel 30c, worden vastgesteld overeenkomstig artikel 41e."
DOC1013,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf6,,Artikel41,Tarieven en boekhouding van de netbeheerder,,,Artikel 41,,"de autoriteit consument en markt stelt na overleg met de gezamenlijke netbeheerders en representatieve organisaties van partijen op de elektriciteitsmarkt: ten aanzien van de taken, genoemd in artikel 16, met inachtneming van het belang dat door middel van marktwerking ten behoeve van afnemers de doelmatigheid van de bedrijfsvoering en de meest doelmatige kwaliteit van het transport worden bevorderd en rekening houdend met het belang van voorzieningszekerheid, duurzaamheid en een redelijk rendement op investeringen, voor netbeheerders, met uitzondering van de netbeheerder van het landelijk hoogspanningsnet, de methode vast tot vaststelling van de korting ter bevordering van de doelmatige bedrijfsvoering, van de kwaliteitsterm en van het rekenvolume van elke tariefdrager waarvoor een tarief wordt vastgesteld; voor elke taak, genoemd in artikel 16, tweede lid, met inachtneming van het belang dat de doelmatigheid van de bedrijfsvoering en de meest doelmatige kwaliteit van uitvoering van deze taken worden bevorderd, en rekening houdend met het"
DOC1014,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf6,,Artikel41,Tarieven en boekhouding van de netbeheerder,,,Artikel 41,,"belang van voorzieningszekerheid, duurzaamheid en een redelijk rendement op investeringen, de methode van regulering vast voor de netbeheerder van het landelijk hoogspanningsnet. het besluit tot vaststelling van de methode geldt voor een periode van ten minste drie en ten hoogste vijf jaar. ten aanzien van de taken, genoemd in artikel 16, eerste lid, is het eerste lid, onderdeel a, van overeenkomstige toepassing voor vaststelling van de methode tot vaststelling van de korting ter bevordering van de doelmatige bedrijfsvoering en van het rekenvolume van elke tariefdrager waarvoor een tarief wordt vastgesteld voor de netbeheerder van het landelijk hoogspanningsnet. de korting ter bevordering van de doelmatige bedrijfsvoering heeft onder meer ten doel te bereiken dat de netbeheerder in ieder geval geen rendement kan behalen dat hoger is dan in het economische verkeer gebruikelijk en dat de gelijkwaardigheid in de doelmatigheid van de netbeheerders wordt bevorderd. de kwaliteitsterm geeft de aanpassing van de"
DOC1015,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf6,,Artikel41,Tarieven en boekhouding van de netbeheerder,,,Artikel 41,,"tarieven in verband met de geleverde kwaliteit aan en heeft ten doel netbeheerders te stimuleren om de kwaliteit van hun transportdienst te optimaliseren. de rekenvolumina die een netbeheerder gebruikt bij het voorstel, bedoeld in artikel 41b, zijn gebaseerd op daadwerkelijk gefactureerde volumina in eerdere jaren, of worden door de autoriteit consument en markt geschat indien deze betrekking hebben op nieuwe tarieven. bij de vaststelling van het efficiëntieniveau ten behoeve van de vaststelling van de korting ter bevordering van de doelmatige bedrijfsvoering van de netbeheerder van het landelijk hoogspanningsnet laat de autoriteit consument en markt de kosten die betrekking hebben op landspecifieke kenmerken, waaronder de kwaliteit van het net, buiten beschouwing."
DOC1016,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf6,,Artikel41a,Tarieven en boekhouding van de netbeheerder,,,Artikel 41a,,"ten behoeve van het voorstel, bedoeld in artikel 41b, stelt de autoriteit consument en markt voor iedere netbeheerder afzonderlijk voor dezelfde periode als waarvoor het besluit geldt op grond van artikel 41, eerste lid, vast: de korting ter bevordering van de doelmatige bedrijfsvoering, de kwaliteitsterm, en het rekenvolume van elke tariefdrager waarvoor een tarief wordt vastgesteld. de autoriteit consument en markt kan het in het eerste lid, onderdeel c, bedoelde rekenvolume gedurende de in de aanhef van dat lid bedoelde periode wijzigen. indien het besluit op grond van artikel 41, eerste lid, bij een onherroepelijke rechterlijke uitspraak is vernietigd of bij een onherroepelijk besluit op bezwaar is herroepen, herziet de autoriteit consument en markt de in het eerste lid vermelde besluiten met toepassing van de met inachtneming van die uitspraak of dat besluit op bezwaar gecorrigeerde methode."
DOC1017,BWBR0009755,Elektriciteitswet 1998,Hoofdstuk3,Transport van elektriciteit,Paragraaf6,,Artikel41b,Tarieven en boekhouding van de netbeheerder,,,Artikel 41b,,"iedere netbeheerder zendt jaarlijks voor 1 oktober aan de autoriteit consument en markt een voorstel voor de tarieven die deze netbeheerder ten hoogste zal berekenen voor de uitvoering van de taken genoemd in artikel 16, eerste lid, en de taken, bedoeld in artikelen 7a, 17a en 22a, en voor zover het betreft de netbeheerder van het landelijk hoogspanningsnet, de taken, genoemd in artikel 16, tweede lid, met inachtneming van: het uitgangspunt dat de kosten worden toegerekend aan de tariefdragers betreffende de diensten die deze kosten veroorzaken, de tariefstructuren vastgesteld op grond van artikel 36 of 37, het bepaalde bij of krachtens artikel 41a, de formule waarbij tit = de totale inkomsten uit de tarieven in het jaar t, te weten de som van de vermenigvuldiging van elk tarief in jaar t en het op basis van artikel 41a, eerste lid, onderdeel c, vastgestelde rekenvolume van elke tariefdrager waarvoor een tarief"
